EVENT DATE,Program,MUNICIPALITY,REGION,PRIMARY OCCUPATION CODE,OCCUPATION DESCRIPTION,SECTOR CODE,SECTOR DESCRIPTION,WORKER COUNT
2022-06-29,Industrial Health & Safety Program,Welland,South Western,611110.0,Elementary and Secondary Schools,EDUC,Education,20 to 49
2022-06-29,Industrial Health & Safety Program,Toronto,Central East,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2022-06-29,Industrial Health & Safety Program,North York,Central East,311615.0,Poultry Processing,FOOD,"Food, Beverage & Tobacco",50 or More
2022-06-29,Industrial Health & Safety Program,Corunna,Western,323119.0,Other Printing,TEXT,"Textiles, Printing",50 or More
2022-06-29,Industrial Health & Safety Program,Etobicoke,Central East,444130.0,Hardware Stores,RETL,Retail,50 or More
2022-06-29,Industrial Health & Safety Program,Mississauga,Central West,812330.0,Linen and Uniform Supply,INDS,Industrial Services,50 or More
2022-06-29,Industrial Health & Safety Program,Strathroy,Central East,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2023-06-29,Industrial Health & Safety Program,Terrace Bay,Northern,336110.0,Automobile and light-duty motor vehicle manufacturing,AUTO,Automotive,50 or More
2023-06-29,Construction Health & Safety Program,Toronto,Central East,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,20 to 49
2023-06-29,Construction Health & Safety Program,Toronto,Central East,236110.0,Residential Building Construction,RESS,Single Family Housing,6 to 19
2023-06-29,Health Care Health & Safety Program,Newcastle,Central East,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2023-06-29,Health Care Health & Safety Program,Oshawa,Central East,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2023-06-29,Industrial Health & Safety Program,Toronto,Central East,445310.0,"Beer, Wine and Liquor Stores",RETL,Retail,6 to 19
2023-06-29,Industrial Health & Safety Program,Levack,Northern,493110.0,General Warehousing and Storage,TRAN,Transportation,50 or More
2023-06-29,Industrial Health & Safety Program,Brampton,Central West,484110.0,"General Freight Trucking, Local",TRAN,Transportation,50 or More
2023-06-29,Industrial Health & Safety Program,Amherstburg,Western,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2017-07-29,Industrial Health & Safety Program,Thunder Bay,Northern,713992.0,Other sport facilities,SERV,"Tourism, Hospitality & Recreational Services",1 to 5
2017-07-29,Industrial Health & Safety Program,Caledonia,South Western,311352.0,Confectionery manufacturing from purchased chocolate,FOOD,"Food, Beverage & Tobacco",50 or More
2017-07-29,Construction Health & Safety Program,Mississauga,Central West,236220.0,Commercial and Institutional Building Construction,COMM,Commercial Building Construction,1 to 5
2018-07-29,Industrial Health & Safety Program,Guelph,Western,722511.0,Full-service restaurants,REST,Restaurants,20 to 49
2018-07-29,Industrial Health & Safety Program,Cobourg,Eastern,444110.0,Home Centres,WHLS,Wholesalers,6 to 19
2019-07-29,Industrial Health & Safety Program,York,Central East,327990.0,All Other Non-Metallic Mineral Product Manufacturing,CERM,"Ceramics, Glass& Stone",50 or More
2019-07-29,Industrial Health & Safety Program,Sudbury,Northern,237310.0,"Highway, Street and Bridge Construction",GOVT,Government,50 or More
2019-07-29,Industrial Health & Safety Program,BRANTFORD,South Western,721310.0,Rooming and Boarding Houses,EDUC,Education,50 or More
2019-07-29,Construction Health & Safety Program,Brampton,Central West,237110.0,Water and Sewer Line and Related Structures Construction,SEWW,Sewer/Watermain Construction,50 or More
2019-07-29,Construction Health & Safety Program,Oakville,South Western,238160.0,Roofing Contractors,RESS,Single Family Housing,50 or More
2019-07-29,Industrial Health & Safety Program,Perth,Eastern,611310.0,Universities,EDUC,Education,50 or More
2019-07-29,Industrial Health & Safety Program,Sault Ste. Marie,Northern,452110.0,Department Stores,RETL,Retail,50 or More
2020-07-29,Industrial Health & Safety Program,Toronto,Central East,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2020-07-29,Industrial Health & Safety Program,Etobicoke,Central East,611110.0,Elementary and Secondary Schools,EDUC,Education,1 to 5
2020-07-29,Industrial Health & Safety Program,Mississauga,Central West,336360.0,Motor Vehicle Seating and Interior Trim Manufacturing,AUTO,Automotive,50 or More
2020-07-29,Industrial Health & Safety Program,Toronto,Central East,913130.0,Municipal Police Services,PLCE,Police,50 or More
2020-07-29,Industrial Health & Safety Program,Toronto,Central East,913910.0,"Other Local, Municipal and Regional Public Administration",AUTO,Automotive,50 or More
2020-07-29,Industrial Health & Safety Program,Mississauga,Central West,611110.0,Elementary and Secondary Schools,EDUC,Education,20 to 49
2020-07-29,Industrial Health & Safety Program,Welland,South Western,333920.0,Material handling equipment manufacturing,FABR,Wood & Metal Fabrication,20 to 49
2020-07-29,Industrial Health & Safety Program,Orangeville,Central West,332420.0,Metal Tank (Heavy Gauge) Manufacturing,FABR,Wood & Metal Fabrication,50 or More
2021-07-29,Industrial Health & Safety Program,Windsor,Western,113210.0,Forest Nurseries and Gathering of Forest Products,AGRI,Agricultural Services,50 or More
2021-07-29,Industrial Health & Safety Program,Milton,Central East,418220.0,Other paper and disposable plastic product merchant wholesalers,PULP,"Pulp, Paper",20 to 49
2021-07-29,Industrial Health & Safety Program,Hamilton,South Western,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2021-07-29,Industrial Health & Safety Program,Woodstock,Western,562110.0,Waste Collection,INDS,Industrial Services,20 to 49
2021-07-29,Mining Health & Safety Program,North York,Central East,212220.0,Gold and Silver Ore Mining,UMIN,Underground Mines,50 or More
2021-07-29,Industrial Health & Safety Program,Ottawa,Eastern,336110.0,Automobile and light-duty motor vehicle manufacturing,AUTO,Automotive,50 or More
2022-07-29,Industrial Health & Safety Program,Brampton,Central West,485990.0,Other Transit and Ground Passenger Transportation,TRAN,Transportation,50 or More
2022-07-29,Industrial Health & Safety Program,Guelph,Western,417930.0,"Professional machinery, equipment and supplies merchant wholesalers",WHLS,Wholesalers,20 to 49
2022-07-29,Construction Health & Safety Program,Markham,Central West,236220.0,Commercial and Institutional Building Construction,COMM,Commercial Building Construction,50 or More
2022-07-29,Industrial Health & Safety Program,Sarnia,Western,611110.0,Elementary and Secondary Schools,EDUC,Education,20 to 49
2022-07-29,Health Care Health & Safety Program,Kingston,Central East,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2022-07-29,Health Care Health & Safety Program,Attawapiskat,Northern,621610.0,Home Health Care Services,NSER,Nursing Services,50 or More
2023-07-29,Industrial Health & Safety Program,Vaughan,Central West,327330.0,"Concrete pipe, brick and block manufacturing",CERM,"Ceramics, Glass& Stone",20 to 49
2023-07-29,Construction Health & Safety Program,Mississauga,Central West,236110.0,Residential Building Construction,RESS,Single Family Housing,50 or More
2023-07-29,Industrial Health & Safety Program,Ayr,South Western,336110.0,Automobile and light-duty motor vehicle manufacturing,AUTO,Automotive,50 or More
2017-08-29,Industrial Health & Safety Program,Milton,South Western,561612.0,Security Guard and Patrol Services,INDS,Industrial Services,6 to 19
2017-08-29,Construction Health & Safety Program,Scarborough,Central East,236110.0,Residential Building Construction,RESS,Single Family Housing,50 or More
2017-08-29,Mining Health & Safety Program,Burlington,South Western,212232.0,Nickel-Copper Ore Mining,UMIN,Underground Mines,50 or More
2017-08-29,Industrial Health & Safety Program,Concord,Central West,336110.0,Automobile and light-duty motor vehicle manufacturing,AUTO,Automotive,50 or More
2017-08-29,Industrial Health & Safety Program,KITCHENER,Western,452999.0,All Other Miscellaneous General Merchandise Stores,RETL,Retail,50 or More
2018-08-29,Industrial Health & Safety Program,Windsor,Western,611110.0,Elementary and Secondary Schools,EDUC,Education,1 to 5
2018-08-29,Industrial Health & Safety Program,Oakville,South Western,713930.0,Marinas,FOOD,"Food, Beverage & Tobacco",1 to 5
2018-08-29,Industrial Health & Safety Program,Kitchener,Western,332999.0,All other miscellaneous fabricated metal product manufacturing,NECI,NEC - Industrial,50 or More
2018-08-29,Industrial Health & Safety Program,Hagersville,South Western,611110.0,Elementary and Secondary Schools,EDUC,Education,6 to 19
2018-08-29,Industrial Health & Safety Program,Niagara Falls,South Western,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2018-08-29,Industrial Health & Safety Program,Waterloo,Western,493110.0,General Warehousing and Storage,TRAN,Transportation,50 or More
2018-08-29,Health Care Health & Safety Program,Hamilton,South Western,622310.0,Specialty (except Psychiatric and Substance Abuse) Hospitals,HOSP,Hospitals,50 or More
2018-08-29,Industrial Health & Safety Program,Welland,South Western,611110.0,Elementary and Secondary Schools,EDUC,Education,50 or More
2019-08-29,Industrial Health & Safety Program,North York,Central East,339990.0,All Other Miscellaneous Manufacturing,CERM,"Ceramics, Glass& Stone",50 or More
2019-08-29,Health Care Health & Safety Program,Toronto,Central East,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2019-08-29,Health Care Health & Safety Program,Hearst,Northern,622111.0,General (except Paediatric) Hospitals,HOSP,Hospitals,50 or More
2019-08-29,Industrial Health & Safety Program,St. Thomas,Western,493110.0,General Warehousing and Storage,NECI,NEC - Industrial,50 or More
2019-08-29,Industrial Health & Safety Program,Markham,Central West,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,RETL,Retail,50 or More
2019-08-29,Industrial Health & Safety Program,CHATHAM,Western,444130.0,Hardware Stores,CONY,Construction Premises,20 to 49
2022-08-29,Industrial Health & Safety Program,Brampton,Central West,562110.0,Waste Collection,UTIL,Utilities,50 or More
2022-08-29,Industrial Health & Safety Program,Terrace Bay,Northern,335110.0,Electric Lamp Bulb and Parts Manufacturing,INDS,Industrial Services,50 or More
2022-08-29,Industrial Health & Safety Program,Alvinston,Western,448140.0,Family Clothing Stores,RETL,Retail,6 to 19
2022-08-29,Construction Health & Safety Program,Etobicoke,Central East,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,50 or More
2022-08-29,Industrial Health & Safety Program,Etobicoke,Central East,493110.0,General Warehousing and Storage,TRAN,Transportation,50 or More
2022-08-29,Construction Health & Safety Program,Wasaga Beach,Central West,236110.0,Residential Building Construction,NECC,NEC - Construction,50 or More
2022-08-29,Industrial Health & Safety Program,KITCHENER,Western,236210.0,Industrial Building and Structure Construction,INDS,Industrial Services,50 or More
2022-08-29,Construction Health & Safety Program,Woodbridge,Central East,236110.0,Residential Building Construction,RESS,Single Family Housing,1 to 5
2022-08-29,Industrial Health & Safety Program,LONDON,Western,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,RETL,Retail,50 or More
2023-08-29,Health Care Health & Safety Program,Brampton,Central West,623999.0,All Other Residential Care Facilities,HFRC,Homes for Residential Care,50 or More
2023-08-29,Mining Health & Safety Program,Dubreuilville,Northern,212323.0,Sand and Gravel Mining and Quarrying,PITS,Sand & Gravel Pits,1 to 5
2023-08-29,Construction Health & Safety Program,Hamilton,South Western,236110.0,Residential Building Construction,RESS,Single Family Housing,1 to 5
2023-08-29,Industrial Health & Safety Program,Markham,Central West,331514.0,Steel Foundries,STEL,Primary Metals,50 or More
2023-08-29,Industrial Health & Safety Program,Kenora,Northern,332510.0,Hardware Manufacturing,FABR,Wood & Metal Fabrication,50 or More
2023-08-29,Construction Health & Safety Program,UXBRIDGE TWP,Central East,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,50 or More
2023-08-29,Health Care Health & Safety Program,Sault Ste. Marie,Northern,623999.0,All Other Residential Care Facilities,HFRC,Homes for Residential Care,20 to 49
2023-08-29,Construction Health & Safety Program,Sault Ste. Marie,Northern,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,20 to 49
2023-08-29,Construction Health & Safety Program,Waterloo,Western,236110.0,Residential Building Construction,RESS,Single Family Housing,6 to 19
2023-08-29,Industrial Health & Safety Program,Brampton,Central West,446110.0,Pharmacies and Drug Stores,RETL,Retail,20 to 49
2017-09-29,Industrial Health & Safety Program,Etobicoke,Central East,332910.0,Metal valve manufacturing,FABR,Wood & Metal Fabrication,20 to 49
2017-09-29,Industrial Health & Safety Program,Oshawa,Central East,551114.0,Head Offices,OFFS,Offices & Related Services,50 or More
2017-09-29,Industrial Health & Safety Program,Scarborough,Central East,624190.0,Other Individual and Family Services,OFFS,Offices & Related Services,1 to 5
2017-09-29,Industrial Health & Safety Program,Ottawa,Eastern,452999.0,All Other Miscellaneous General Merchandise Stores,NECI,NEC - Industrial,50 or More
2018-09-29,Industrial Health & Safety Program,North York,Central East,331317.0,"Aluminum Rolling, Drawing, Extruding and Alloying",STEL,Primary Metals,50 or More
2018-09-29,Construction Health & Safety Program,Etobicoke,Central East,237130.0,Power and Communication Line and Related Structures Construction,HYDR,Hydro,1 to 5
2018-09-29,Industrial Health & Safety Program,St. Thomas,Western,326198.0,All Other Plastic Product Manufacturing,PULP,"Pulp, Paper",50 or More
2019-09-29,Construction Health & Safety Program,Oshawa,Central East,236110.0,Residential Building Construction,RESM,Apartment & Other Multiple Housing,20 to 49
2019-09-29,Industrial Health & Safety Program,Mississauga,Central West,611310.0,Universities,EDUC,Education,50 or More
2019-09-29,Industrial Health & Safety Program,North York,Central East,611110.0,Elementary and Secondary Schools,EDUC,Education,20 to 49
